SOURCE_FEA,EVENTTYPE,STATION_NM,STATE,LON_SITE,LAT_SITE
14224500,StreamGage,"CLEAR FORK COWLITZ RIVER NEAR PACKWOOD, WA",WA,-121.57619881,46.68038998
14224000,StreamGage,"OHANAPECOSH RIVER NEAR LEWIS, WA",WA,-121.58397674,46.67927879
12473506,StreamGage,"SCBID PE 164 WSTWY BL EAGLE LAKE NR BASIN CITY, WA",WA,-119.15001198,46.6731949
12492500,StreamGage,"TIETON RIVER AT CANAL HEADWORKS NEAR NACHES, WA",WA,-121.00396616,46.67095305
13343600,StreamGage,"SNAKE RIVER BELOW LOWER GRANITE DAM, WA",WA,-117.44490583,46.66765901
12024400,StreamGage,"NF NEWAUKUM RIVER ABOVE BEAR CREEK NEAR FOREST, WA",WA,-122.77012095,46.66732635
12331620,StreamGage,Loranson Creek at Drummond MT,MT,-113.168398,46.66381917
12513000,StreamGage,"ESQUATZEL COULEE AT CONNELL, WA",WA,-118.86333399,46.66347327
12491500,StreamGage,"TIETON RIVER AT TIETON DAM NEAR NACHES, WA",WA,-121.12480172,46.66261758
12331600,StreamGage,Clark Fork at Drummond MT,MT,-113.1500636,46.66243028
12341500,StreamGage,Clark Fork at Missoula MT,MT,-114.0037208,46.87770139
12025100,StreamGage,"CHEHALIS RIVER AT WWTP AT CHEHALIS, WA",WA,-122.9840182,46.66093665
12331603,StreamGage,"RODEO GROUNDS SPRINGS OUTFLOW, AT DRUMMOND, MT",MT,-113.15200806,46.65937472
12024500,StreamGage,"NORTH FORK NEWAUKUM RIVER NEAR FOREST, WA",WA,-122.77900977,46.65538211
12471724,StreamGage,"SCBID MATTAWA WASTEWAY NEAR MATTAWA, WA",WA,-119.79781707,46.65457779
12331590,StreamGage,Flint Creek at Mouth at Drummond MT,MT,-113.1481189,46.6532636
12488000,StreamGage,"BUMPING RIVER NEAR NILE, WA",WA,-121.29258603,46.87261385
12341000,StreamGage,Rattlesnake Creek at Missoula MT,MT,-113.9842756,46.8721461
12353000,StreamGage,Clark Fork below Missoula MT,MT,-114.1267794,46.8690897
12030000,StreamGage,"ROCK CREEK AT CEDARVILLE, WA",WA,-123.30820624,46.86787599
12089000,StreamGage,"TANWAX CREEK NEAR MCKENNA, WA",WA,-122.45261797,46.86510171
12013500,StreamGage,"WILLAPA RIVER NEAR WILLAPA, WA",WA,-123.65265844,46.65093418
12351400,StreamGage,Eightmile Creek near Florence MT,MT,-113.95911278,46.64852889
14225000,StreamGage,"COAL CREEK AT MOUTH NEAR LEWIS, WA",WA,-121.61231001,46.6415012
12023500,StreamGage,"CHEHALIS RIVER NEAR CHEHALIS, WA",WA,-123.01651888,46.6414923
12435850,StreamGage,"SCBID EL85 CANAL BL EL85 JJ LATERAL NEAR MESA, WA",WA,-118.99056144,46.63486153
12435840,StreamGage,"SCBID EL85 JJ LATERAL AT HEAD NEAR MESA, WA",WA,-118.99000586,46.63458375
12351200,StreamGage,Bitterroot River near Florence MT,MT,-114.0509397,46.63325639
13340500,StreamGage,NF CLEARWATER RIVER AT BUNGALOW RANGER STATION ID,ID,-115.50875098,46.63130196
12487000,StreamGage,"YAKIMA RIVER AT SELAH GAP NEAR NORTH YAKIMA, WA",WA,-120.52034388,46.63095987
14226000,StreamGage,"LAKE CREEK AT MOUTH NEAR PACKWOOD, WA",WA,-121.63786585,46.62983439
12331500,StreamGage,Flint Creek near Drummond MT,MT,-113.1508964,46.6288186
12014500,StreamGage,"SOUTH FORK WILLAPA RIVER NEAR RAYMOND, WA",WA,-123.70460318,46.62815636
13349200,StreamGage,"SOUTH FORK PALOUSE RIVER AT COLFAX, WA",WA,-117.36351612,46.87655424
12020500,StreamGage,"ELK CREEK NEAR DOTY, WA",WA,-123.33181351,46.62815708
12499000,StreamGage,"NACHES RIVER NEAR NORTH YAKIMA, WA",WA,-120.52062163,46.6281821
12472800,StreamGage,"COLUMBIA RIVER BELOW PRIEST RAPIDS DAM, WA",WA,-119.86476398,46.62874369
12021800,StreamGage,"CHEHALIS RIVER NEAR ADNA, WA",WA,-123.10180087,46.62565832
13340855,StreamGage,REEDS CREEK NR HEADQUARTERS ID,ID,-115.9448649,46.62296239
12025000,StreamGage,"NEWAUKUM RIVER NEAR CHEHALIS, WA",WA,-122.94512602,46.6201042
12020000,StreamGage,"CHEHALIS RIVER NEAR DOTY, WA",WA,-123.27764395,46.61732361
14226500,StreamGage,"COWLITZ RIVER AT PACKWOOD, WA",WA,-121.67925518,46.61288969
12472380,StreamGage,"CRAB CREEK LATERAL ABOVE ROYAL LAKE NR OTHELLO, WA",WA,-119.34863277,46.87680678
12088000,StreamGage,"OHOP CREEK NEAR EATONVILLE, WA",WA,-122.27900258,46.88093699
13341500,StreamGage,POTLATCH RIVER AT KENDRICK ID,ID,-116.65784167,46.61231667
14235500,StreamGage,"WEST FORK TILTON RIVER NEAR MORTON, WA",WA,-122.24454996,46.61094166
13341200,StreamGage,EF POTLATCH RIVER BL MALLORY CREEK NR BOVILL ID,ID,-116.28485278,46.86115278
14236400,StreamGage,"CINNABAR CREEK NEAR CINEBAR, WA",WA,-122.50955812,46.60538376
13343800,StreamGage,"MEADOW CREEK NEAR CENTRAL FERRY, WA",WA,-117.78270496,46.59737379
14225500,StreamGage,"LAKE CREEK NEAR PACKWOOD, WA",WA,-121.57008619,46.59622458
13346100,StreamGage,"PALOUSE RIVER AT COLFAX, WA",WA,-117.35657163,46.89711046
12096600,StreamGage,"WHITE RIVER NEAR GREENWATER, WA",WA,-121.61814882,46.89705392
12340000,StreamGage,Blackfoot River near Bonner MT,MT,-113.7564872,46.89965
12484500,StreamGage,"YAKIMA RIVER AT UMTANUM, WA",WA,-120.48006706,46.8626264
14225400,StreamGage,"PACKWOOD LAKE NEAR PACKWOOD, WA",WA,-121.5698084,46.59622458
14236200,StreamGage,"TILTON RIVER AB BEAR CANYON CREEK NEAR CINEBAR, WA",WA,-122.45955638,46.59538432
12324680,StreamGage,Clark Fork at Goldcreek MT,MT,-112.928661,46.5904858
12334500,StreamGage,Rock Cr bl Ranch Cr nr Quigley MT,MT,-113.6731469,46.58881389
12510618,StreamGage,"COLD CREEK AT COUNTY LINE NR PRIEST RAPIDS DAM, WA",WA,-119.87531919,46.58596577
12333500,StreamGage,Rock Creek near Quigley MT,MT,-113.6814806,46.58048028
12334000,StreamGage,Ranch Creek near Quigley MT,MT,-113.6703689,46.5832583
14228500,StreamGage,"HALL CREEK NEAR PACKWOOD, WA",WA,-121.68731015,46.58039006
12464614,StreamGage,"WANAPUM POWERPLANT TAILWATER NEAR BEVERLY, WA",WA,-119.96782939,46.93318745
12324660,StreamGage,Gold Creek at Goldcreek MT,MT,-112.9147714,46.57770778
14236500,StreamGage,"TILTON RIVER NEAR CINEBAR, WA",WA,-122.52205765,46.57621753
12024000,StreamGage,"SOUTH FORK NEWAUKUM RIVER NEAR ONALASKA, WA",WA,-122.6851159,46.57566178
14230000,StreamGage,"JOHNSON CREEK NEAR PACKWOOD, WA",WA,-121.70119914,46.57483442
12510625,StreamGage,"COLD CREEK AT HIGHWAY 24 NR PRIEST RAPIDS DAM, WA",WA,-119.78920438,46.57041108
12012000,StreamGage,"FORK CREEK NEAR LEBAM, WA",WA,-123.58459931,46.55510278
12091000,StreamGage,"CHAMBERS CR AT STEILACOOM LK NEAR STEILACOOM, WA",WA,-122.53595863,47.17759809
12414900,StreamGage,ST MARIES RIVER NR SANTA ID,ID,-116.49266241,47.17629709
12099600,StreamGage,"BOISE CREEK AT BUCKLEY, WA",WA,-122.01844523,47.17593501
12100000,StreamGage,"WHITE RIVER AT BUCKLEY, WA",WA,-122.02038971,47.17426836
12099200,StreamGage,"WHITE RIVER ABOVE BOISE CREEK AT BUCKLEY, WA",WA,-122.00805556,47.17388889
12099000,StreamGage,"WHITE RIVER CANAL AT BUCKLEY, WA",WA,-122.02150082,47.17176839
12099100,StreamGage,"WHITE RIVER BELOW DIVERSION DAM AT BUCKLEY, WA",WA,-122.00483367,47.17010178
12387450,StreamGage,Valley Creek near Arlee MT,MT,-114.2306708,47.17020389
12098910,StreamGage,"WHITE RIVER FLUME NEAR BUCKLEY, WA",WA,-122.00622259,47.169824
12481000,StreamGage,"SWAUK CREEK NEAR CLE ELUM, WA",WA,-120.73563283,47.16373361
12033500,StreamGage,"EAST FORK SATSOP RIVER NEAR MATLOCK, WA",WA,-123.36793591,47.16231558
12034000,StreamGage,"BINGHAM CREEK NEAR MATLOCK, WA",WA,-123.39710355,47.16092659
12384500,StreamGage,Jocko River bl Big Knife Cr nr Jocko MT,MT,-114.0259403,47.1582611
12383000,StreamGage,Jocko River near Jocko MT,MT,-113.9898275,47.15826139
12384000,StreamGage,Big Knife Creek near Jocko MT,MT,-113.98640528,47.15711139
12097500,StreamGage,"GREENWATER RIVER AT GREENWATER, WA",WA,-121.63565434,47.1534409
12096000,StreamGage,"FENNEL CREEK NEAR MCMILLIN, WA",WA,-122.21650597,47.15260135
12098500,StreamGage,"WHITE RIVER NEAR BUCKLEY, WA",WA,-121.94983172,47.1512137
12383500,StreamGage,Big Knife Creek near Arlee MT,MT,-113.9742717,47.14742806
12387200,StreamGage,Boldgett Creek near Jocko MT,MT,-114.0009394,47.14992778
12385500,StreamGage,Blodgett Creek near Jocko MT,MT,-114.0009394,47.14992778
12097000,StreamGage,"WHITE RIVER AT GREENWATER, WA",WA,-121.64676576,47.14649623
12097850,StreamGage,"WHITE RIVER BELOW CLEARWATER RIVER NR BUCKLEY, WA",WA,-121.86010657,47.14677031
12118500,StreamGage,"ROCK CREEK NEAR MAPLE VALLEY, WA",WA,-122.01733779,47.37982339
12035400,StreamGage,"WYNOOCHEE RIVER NEAR GRISDALE, WA",WA,-123.60989157,47.38036689
12113347,StreamGage,"MILL CREEK AT EARTHWORKS PARK AT KENT, WA",WA,-122.22484291,47.38315577
12090500,StreamGage,"CLOVER CREEK NEAR TILLICUM, WA",WA,-122.51040189,47.14593158
12098000,StreamGage,"MUD MOUNTAIN LAKE NEAR BUCKLEY, WA",WA,-121.93121987,47.14065847
12095000,StreamGage,"SOUTH PRAIRIE CREEK AT SOUTH PRAIRIE, WA",WA,-122.09261348,47.13954628
13349500,StreamGage,"ROCK CREEK NEAR EWAN, WA",WA,-117.72492962,47.13933132
12090400,StreamGage,"NORTH FORK CLOVER CREEK NEAR PARKLAND, WA",WA,-122.4151216,47.13454378
12090360,StreamGage,"CLOVER CREEK BELOW 138TH ST S NEAR PARKLAND, WA",WA,-122.42678851,47.13176586
12090480,StreamGage,"MOREY CREEK ABOVE MCCHORD AFB NEAR PARKLAND, WA",WA,-122.46290047,47.13009875
12090355,StreamGage,"CLOVER CREEK AT 25TH AVE E NEAR PARKLAND, WA",WA,-122.39650994,47.12759956
12483600,StreamGage,"WILSON CREEK NEAR ELLENSBURG, WA",WA,-120.49423695,47.1262365
12034200,StreamGage,"EAST FORK SATSOP RIVER NEAR ELMA, WA",WA,-123.4179373,47.12759373
12483800,StreamGage,"NANEUM CREEK NEAR ELLENSBURG, WA",WA,-120.4809032,47.1267922
12471270,StreamGage,"FARRIER COULEE NEAR SCHRAG, WA",WA,-118.8391667,47.1256997
12078000,StreamGage,"SKOOKUM CREEK AT KAMILCHE, WA",WA,-123.11514968,47.12481746
12385000,StreamGage,"AGENCY CREEK NEAR JOCKO, MT",MT,-113.9953842,47.1221494
12387100,StreamGage,Agency Creek near Jocko MT (2),MT,-113.9953842,47.1221494
12036650,StreamGage,"ANDERSON CREEK NEAR MONTESANO, WA",WA,-123.65599842,47.11703677
12095690,StreamGage,"CARBON RIVER AT ORTING, WA",WA,-122.2201165,47.11649041
12481500,StreamGage,"CASCADE CANAL NEAR ELLENSBURG, WA",WA,-120.71840918,47.10956763
12094500,StreamGage,"WILKESON (GALE) CREEK AT WILKESON, WA",WA,-122.04705626,47.10538013
12337900,StreamGage,North Fork Blackfoot River Bel Lake Cr nr Ovando,MT,-112.960328,47.10327417
12387000,StreamGage,Finley Creek near Jocko MT,MT,-114.0537206,47.0999258
12386500,StreamGage,Indian Ditch near Jocko MT,MT,-114.0314975,47.0971483
12386000,StreamGage,East Finley Creek near Jocko MT,MT,-114.03207806,47.09532056
12094400,StreamGage,"SO PRAIRIE CREEK NEAR ENUMCLAW, WA",WA,-121.95260881,47.09149213
12080500,StreamGage,"WOODWARD CREEK NEAR OLYMPIA, WA",WA,-122.86069371,47.08342951
12471000,StreamGage,"MOSES LAKE AT MOSES LAKE, WA",WA,-119.31835671,47.10291908
12078400,StreamGage,"KENNEDY CREEK NEAR KAMILCHE, WA",WA,-123.12709351,47.07676231
12081000,StreamGage,"WOODLAND CREEK NEAR OLYMPIA, WA",WA,-122.81735808,47.07148511
12095500,StreamGage,"VOIGHT CREEK NEAR CROCKER, WA",WA,-122.11789087,47.06926901
12353280,StreamGage,Ninemile Creek near Huson MT,MT,-114.4137314,47.06297806
12080750,StreamGage,"WOODLAND CREEK AT DRAHAM ROAD NEAR OLYMPIA, WA",WA,-122.80430182,47.06037403
12338100,StreamGage,Rock Cr ab Salmon Cr nr Ovando MT,MT,-112.9011597,47.0566072
12413875,StreamGage,ST. JOE RIVER AT RED IVES RANGER STATION ID,ID,-115.35320013,47.05602858
12080670,StreamGage,"WOODLAND CREEK AT MARTIN WAY AT LACEY, WA",WA,-122.80513515,47.0498185
12338000,StreamGage,North Fork Blackfoot River nr Helmville MT,MT,-112.9867625,47.04870139
12338690,StreamGage,Monture Creek near Ovando MT,MT,-113.1906183,47.0454936
12334600,StreamGage,Blackfoot River near Lincoln MT,MT,-112.404746,47.04355417
12093500,StreamGage,"PUYALLUP RIVER NEAR ORTING, WA",WA,-122.20789252,47.03926867
12080650,StreamGage,"WOODLAND CREEK AT LONG LAKE OUTLET NEAR LACEY, WA",WA,-122.78235625,47.03537408
12080600,StreamGage,"LONG LAKE NEAR LACEY, WA",WA,-122.78124509,47.03398519
12081500,StreamGage,"MCALLISTER SPRINGS NEAR OLYMPIA, WA",WA,-122.72485374,47.02898537
12094000,StreamGage,"CARBON RIVER NEAR FAIRFAX, WA",WA,-122.0326105,47.02788105
12078720,StreamGage,"BLACK LAKE DITCH NEAR OLYMPIA, WA",WA,-122.93958571,47.02731859
12078730,StreamGage,"PERCIVAL CREEK NEAR OLYMPIA, WA",WA,-122.93236312,47.02537416
12353500,StreamGage,Clark Fork at Tarkio MT,MT,-114.74425639,47.02171333
12339450,StreamGage,Clearwater River near Clearwater MT,MT,-113.3875758,47.01910139
12338500,StreamGage,Blackfoot River near Ovando MT,MT,-113.22971583,47.01549556
12093900,StreamGage,"CARBON RIVER AT FAIRFAX, WA",WA,-122.01288765,47.01288136
12080010,StreamGage,"DESCHUTES RIVER AT E ST BRIDGE AT TUMWATER, WA",WA,-122.90319493,47.01176308
12037400,StreamGage,"WYNOOCHEE RIVER ABOVE BLACK CREEK NR MONTESANO, WA",WA,-123.65544173,47.01148311
12078705,StreamGage,"BLACK LAKE DITCH AT LAKE OUTLET NEAR TUMWATER, WA",WA,-122.9651421,47.01009646
12037500,StreamGage,"WYNOOCHEE RIVER BELOW BLACK CREEK NR MONTESANO, WA",WA,-123.65127499,47.00953873
12090200,StreamGage,"MUCK CREEK AT ROY, WA",WA,-122.54345727,47.00537544
12471400,StreamGage,"LIND COULEE WASTEWAY AT SR 17 NEAR WARDEN, WA",WA,-119.15029161,47.00542023
12032500,StreamGage,"CLOQUALLUM RIVER AT ELMA, WA",WA,-123.38765722,47.00454031
12080000,StreamGage,"DESCHUTES RIVER NEAR OLYMPIA, WA",WA,-122.89569446,47.00120756
12035000,StreamGage,"SATSOP RIVER NEAR SATSOP, WA",WA,-123.49488382,47.0006512
12115000,StreamGage,"CEDAR RIVER NEAR CEDAR FALLS, WA",WA,-121.62510089,47.37010733
12060000,StreamGage,"SOUTH FORK SKOKOMISH RIVER NEAR POTLATCH, WA",WA,-123.30960506,47.38592447
12092500,StreamGage,"PUYALLUP RIVER AT ELECTRON, WA",WA,-122.17622436,46.99565809
12093000,StreamGage,"KAPOWSIN CREEK NEAR KAPOWSIN, WA",WA,-122.19678036,46.99538016
12353300,StreamGage,Clark Fork near Alberton MT,MT,-114.4467878,46.99242028
12334650,StreamGage,Blackfoot River bl Alice Cr nr Lincoln MT,MT,-112.5119756,46.98910917
12033000,StreamGage,"CHEHALIS RIVER AT SOUTH ELMA, WA",WA,-123.41238009,46.98204063
12338300,StreamGage,NF Blackfoot R ab Dry Gulch nr Ovando MT,MT,-113.0922803,46.97966028
12488500,StreamGage,"AMERICAN RIVER NEAR NILE, WA",WA,-121.16869601,46.97761606
12471090,StreamGage,"FRENCHMAN HILLS WSTWY ON SE C RD NR MOSES LAKE, WA",WA,-119.42947159,46.97430694
12038400,StreamGage,"CHEHALIS RIVER BELOW WISHKAH RIVER AT HOQUIAM, WA",WA,-123.80822167,46.97175983
12035002,StreamGage,"CHEHALIS RIVER NEAR SATSOP, WA",WA,-123.49154995,46.97204064
12483500,StreamGage,"MANASTASH CREEK NEAR ELLENSBURG, WA",WA,-120.69562865,46.96651326
12339500,StreamGage,Clearwater River at Clearwater MT,MT,-113.3786872,46.9666008
12339000,StreamGage,Blackfoot River at Clearwater MT,MT,-113.3759092,46.9666008
12035100,StreamGage,"CHEHALIS RIVER NEAR MONTESANO, WA",WA,-123.60460717,46.96231778
12339800,StreamGage,Blackfoot River near Potomac MT,MT,-113.5675875,46.95270889
12030900,StreamGage,"PORTER CREEK AT PORTER, WA",WA,-123.29292979,46.94981918
12471500,StreamGage,"CRAB CREEK NEAR WARDEN, WA",WA,-119.25668503,46.9498638
13349320,StreamGage,"REBEL FLAT CREEK AT WINONA, WA",WA,-117.79798906,46.94321572
12088900,StreamGage,"TANWAX LAKE NEAR KAPOWSIN, WA",WA,-122.27511468,46.9442692
12018500,StreamGage,"CHARLEY (CHARLIES) CREEK NEAR ABERDEEN, WA",WA,-123.80405463,46.94009393
12031000,StreamGage,"CHEHALIS RIVER AT PORTER, WA",WA,-123.31431937,46.93926375
12335000,StreamGage,Blackfoot River near Helmville MT,MT,-112.94162056,46.93865778
12466100,StreamGage,"WEST CANAL NEAR ROYAL CITY, WA",WA,-119.56475527,46.93486035
12466101,StreamGage,"INFLOW TO DW272A1 BASIN BL86 COLUMBIA BASIN, WA",WA,-119.56447747,46.93458258
12089500,StreamGage,"NISQUALLY RIVER AT MCKENNA, WA",WA,-122.56095627,46.93343245
12464606,StreamGage,"SAND HOLLOW CREEK AT S RD SW NEAR VANTAGE, WA",WA,-119.89977089,46.93041061
12111500,StreamGage,"COVINGTON CREEK NEAR BLACK DIAMOND, WA",WA,-122.04567092,47.3359343
12111000,StreamGage,"LAKE SAWYER NEAR BLACK DIAMOND, WA",WA,-122.04094847,47.33121209
12035500,StreamGage,"WYNOOCHEE RIVER AT OXBOW, NEAR ABERDEEN, WA",WA,-123.65128004,47.33314483
12059500,StreamGage,"NORTH FORK SKOKOMISH RIVER NEAR POTLATCH, WA",WA,-123.24321279,47.32981429
12378000,StreamGage,Mission Creek near ST. Ignatius MT,MT,-114.123166,47.3277083
12103205,StreamGage,"JOES CREEK AT MARINE DR NEAR TACOMA, WA",WA,-122.37651259,47.32676604
12103207,StreamGage,"LAKOTA CREEK ABOVE WWTP NEAR TACOMA, WA",WA,-122.36956797,47.325655
12377150,StreamGage,Mission Cr ab Reservoir nr ST Ignatius MT,MT,-113.9795475,47.3229869
12464809,StreamGage,"SYLVAN LAKE NEAR LAMONA, WA",WA,-118.57998877,47.32570338
12464810,StreamGage,"CRAB CREEK BELOW SYLVAN LAKE NEAR ODESSA, WA",WA,-118.60804563,47.3215364
12474500,StreamGage,"YAKIMA RIVER NEAR MARTIN, WA",WA,-121.3362047,47.32122417
12107000,StreamGage,"GREEN RIVER AT KANASKAT, WA",WA,-121.89288842,47.31926879
12112500,StreamGage,"BIG SOOS CREEK NEAR AUBURN, WA",WA,-122.14567329,47.3164896
12112550,StreamGage,"SOOSETTE CREEK NEAR AUBURN, WA",WA,-122.15956258,47.3173229
12113500,StreamGage,"NORTH FORK CEDAR RIVER NEAR LESTER, WA",WA,-121.50259466,47.31927775
12415075,StreamGage,ST JOE RIVER AT ST MARIES ID,ID,-116.56105,47.31738333
12112000,StreamGage,"COVINGTON CREEK NEAR AUBURN, WA",WA,-122.11011671,47.31398968
12415140,StreamGage,ST JOE RIVER NR CHATCOLET ID,ID,-116.69055556,47.36027778
12118400,StreamGage,"ROCK CREEK AT HIGHWAY 516 NEAR RAVENSDALE, WA",WA,-122.01094835,47.36232337
12388500,StreamGage,Revais Creek near Dixon MT,MT,-114.38466194,47.31274361
12470500,StreamGage,"ROCKY FORD CREEK NEAR EPHRATA, WA",WA,-119.4455881,47.31264008
12113000,StreamGage,"GREEN RIVER NEAR AUBURN, WA",WA,-122.20400819,47.31232281
12117600,StreamGage,"CEDAR RIVER BELOW DIVERSION NEAR LANDSBURG, WA",WA,-121.98344796,47.37954582
12112600,StreamGage,"BIG SOOS CREEK ABOVE HATCHERY NEAR AUBURN, WA",WA,-122.165396,47.31232289
12388200,StreamGage,Jocko River at Dixon MT,MT,-114.297618,47.31187389
12061500,StreamGage,"SKOKOMISH RIVER NEAR POTLATCH, WA",WA,-123.17709947,47.30981514
12464780,StreamGage,"CRAB CREEK ABOVE SYLVAN LAKE NEAR LAMONA, WA",WA,-118.4994292,47.3087596
12105700,StreamGage,"NORTH FORK GREEN RIVER NEAR PALMER, WA",WA,-121.77344031,47.30815891
12114000,StreamGage,"SOUTH FORK CEDAR RIVER NEAR LESTER, WA",WA,-121.51787318,47.30816613
12414350,StreamGage,BIG CREEK AB EAST FORK NR CALDER ID,ID,-116.11738216,47.30575341
12105710,StreamGage,"NORTH FORK GREEN RIVER NEAR LEMOLO, WA",WA,-121.77344026,47.30565892
12106700,StreamGage,"GREEN RIVER AT PURIFICATION PLANT NEAR PALMER, WA",WA,-121.8506647,47.30510257
12464770,StreamGage,"CRAB CREEK AT ROCKY FORD ROAD NEAR RITZVILLE, WA",WA,-118.36914415,47.30265108
12354500,StreamGage,Clark Fork at St. Regis MT,MT,-115.0873606,47.3018744
12062500,StreamGage,"PURDY CREEK NEAR UNION, WA",WA,-123.18182164,47.30120405
12036000,StreamGage,"WYNOOCHEE RIVER ABOVE SAVE CREEK NEAR ABERDEEN, WA",WA,-123.65322349,47.29897844
12465000,StreamGage,"CRAB CREEK AT IRBY, WA",WA,-118.85000217,47.36042382
12035380,StreamGage,"WYNOOCHEE LAKE NEAR GRISDALE, WA",WA,-123.60572495,47.38536686
12354000,StreamGage,"St. Regis River near St. Regis, MT",MT,-115.1226394,47.29687417
12106500,StreamGage,"GREEN RIVER NEAR PALMER, WA",WA,-121.82344148,47.29426955
12106000,StreamGage,"BEAR CREEK NEAR EAGLE GORGE, WA",WA,-121.80399628,47.28315869
12109000,StreamGage,"BURNS CREEK NEAR BLACK DIAMOND, WA",WA,-122.10400489,47.28315637
12105900,StreamGage,"GREEN RIVER BELOW HOWARD A HANSON DAM, WA",WA,-121.797885,47.28371432
12102920,StreamGage,"WEST TRIB TO HYLEBOS CR AT S 356 ST NR MILTON, WA",WA,-122.32734418,47.2826
12143500,StreamGage,"SF SNOQUALMIE RIVER NEAR GARCIA, WA",WA,-121.59009928,47.41649739
12103220,StreamGage,"UNNAMED CR AT SALT WATER ST PARK NR DESMOINES, WA",WA,-122.3204008,47.37482182
12107500,StreamGage,"GREEN RIVER NEAR BLACK DIAMOND, WA",WA,-122.05400342,47.28315643
12105800,StreamGage,"HOWARD A HANSON RESERVOIR NEAR PALMER, WA",WA,-121.78538452,47.27704782
12388000,StreamGage,Jocko River at Ravalli MT,MT,-114.189835,47.27492889
12108500,StreamGage,"NEWAUKUM CREEK NEAR BLACK DIAMOND, WA",WA,-122.05955899,47.27565642
12108000,StreamGage,"NEWAUKUM CREEK NEAR ENUMCLAW, WA",WA,-122.05955897,47.27482308
12377500,StreamGage,Dry Creek near ST. Ignatius MT,MT,-114.0064928,47.27493056
12414500,StreamGage,ST JOE RIVER AT CALDER ID,ID,-116.18904915,47.27464004
12075500,StreamGage,"CRANBERRY CREEK NEAR SHELTON, WA",WA,-123.00959427,47.26648395
12103000,StreamGage,"WEST TRIB TO HYLEBOS CR NEAR MILTON, WA",WA,-122.32956624,47.2670445
12388400,StreamGage,Revais Cr bl West Fork nr Dixon MT,MT,-114.4067864,47.2663172
12075000,StreamGage,"DEER CREEK NEAR SHELTON, WA",WA,-123.0054275,47.266484
12415250,StreamGage,PLUMMER CREEK NR PLUMMER ID,ID,-116.78745,47.35954722
12100496,StreamGage,"WHITE RIVER NEAR AUBURN, WA",WA,-122.22984174,47.26593409
12058500,StreamGage,"DOW CREEK NEAR HOODSPORT, WA",WA,-123.18876861,47.41092539
12116060,StreamGage,"CEDAR LAKE (MASONRY POOL) NEAR CEDAR FALLS, WA",WA,-121.75233042,47.41176966
12059000,StreamGage,"MCTAGGERT CREEK NEAR HOODSPORT, WA",WA,-123.24154797,47.4137026
12073000,StreamGage,"BURLEY CREEK AT BURLEY, WA",WA,-122.63180018,47.41509615
12143400,StreamGage,"SF SNOQUALMIE RIVER AB ALICE CREEK NEAR GARCIA, WA",WA,-121.58732134,47.4151086
12058000,StreamGage,"DEER MEADOW CREEK NEAR HOODSPORT, WA",WA,-123.2279365,47.41536939
12116500,StreamGage,"CEDAR RIVER AT CEDAR FALLS, WA",WA,-121.79205397,47.41704715
12057500,StreamGage,"NORTH FORK SKOKOMISH RIVER NEAR HOODSPORT, WA",WA,-123.22238096,47.42314717
12091070,StreamGage,"FLETT CREEK BELOW FLETT SPRINGS AT TACOMA, WA",WA,-122.50401318,47.18037617
12105000,StreamGage,"SMAY CREEK NEAR LESTER, WA",WA,-121.56565308,47.26177573
12476000,StreamGage,"KACHESS RIVER NEAR EASTON, WA",WA,-121.20342424,47.26122622
12108450,StreamGage,"NEWAUKUM CREEK TRIBUTARY NEAR BLACK DIAMOND, WA",WA,-122.02733533,47.2531564
12103500,StreamGage,"SNOW CREEK NEAR LESTER, WA",WA,-121.40398268,47.25261218
12102900,StreamGage,"HYLEBOS CREEK ABV TRIB AT 5TH AVE IN MILTON, WA",WA,-122.3287327,47.25260013
